symbol,timestamp,open,high,low,close,volume,vwap
NFLX,1722470400000,629.25,646.7099,617.61,624.85,3720573,
NFLX,1722556800000,620.98,625.27,608.35,613.64,3523003,
NFLX,1722816000000,587.04,604.5627,587.04,598.55,4044235,
NFLX,1722902400000,600.62,622.45,600.62,609.57,4319057,
NFLX,1722988800000,616.065,632.0,610.64,611.48,3187791,
NFLX,1723075200000,621.99,632.29,616.02,630.35,3283542,
NFLX,1723161600000,622.99,636.62,622.99,633.94,1980836,
NFLX,1723420800000,631.0,639.0,627.07,633.14,2331712,
NFLX,1723507200000,638.56,650.97,635.5,648.02,2639571,
NFLX,1723593600000,648.7,663.57,648.7,661.68,4014344,
NFLX,1723680000000,668.49,673.19,659.8,663.22,3210173,
NFLX,1723766400000,669.43,680.23,665.36,674.07,3511014,
NFLX,1724025600000,674.07,688.84,672.91,688.53,3016227,
NFLX,1724112000000,688.86,711.33,688.245,698.54,4813118,
NFLX,1724198400000,697.0,701.0,691.38,697.12,2235343,
NFLX,1724284800000,691.0,701.5,686.24,688.96,2729389,
NFLX,1724371200000,694.13,696.07,678.63,686.73,2354450,
NFLX,1724630400000,687.26,690.59,681.6376,688.44,1354154,
NFLX,1724716800000,688.53,707.89,686.92,695.72,3164878,
NFLX,1724803200000,695.83,696.67,677.1,683.84,2430583,
NFLX,1724889600000,690.0,699.8,686.07,692.48,2186974,
NFLX,1724976000000,700.36,701.86,688.16,701.35,3266723,
NFLX,1725321600000,700.1,703.86,671.01,675.32,3160964,
NFLX,1725408000000,673.31,684.65,673.06,679.68,1772660,
NFLX,1725494400000,673.14,687.31,671.86,683.62,1810072,
NFLX,1725580800000,681.86,683.1518,662.34,665.77,2991265,
NFLX,1725840000000,674.0,683.5,672.14,675.42,2683111,
NFLX,1725926400000,676.87,680.5899,665.805,673.62,2079182,
NFLX,1726012800000,677.46,682.97,660.8,681.47,2391924,
NFLX,1726099200000,684.92,694.88,682.2,686.8,2588437,
NFLX,1726185600000,680.01,699.64,680.0,697.06,2276482,
NFLX,1726444800000,700.0,703.02,688.6316,696.5,1843745,
NFLX,1726531200000,700.82,707.63,698.37,706.91,2298630,
NFLX,1726617600000,707.55,707.55,688.0,690.47,2984411,
NFLX,1726704000000,705.0,715.66,695.37,704.32,4228480,
NFLX,1726790400000,705.55,706.6732,696.31,701.03,3998062,
NFLX,1727049600000,702.39,712.2499,699.16,705.37,3224344,
NFLX,1727136000000,706.625,722.44,704.45,722.26,3565731,
NFLX,1727222400000,721.0,725.12,716.21,721.56,2259775,
NFLX,1727308800000,724.73,725.26,701.72,711.43,2832962,
NFLX,1727395200000,708.36,710.71,701.2509,707.35,2395613,
NFLX,1727654400000,707.0,711.21,702.8192,709.27,1711508,
NFLX,1727740800000,713.64,717.76,698.59,706.13,2813482,
NFLX,1727827200000,706.13,716.21,704.6878,711.09,1758167,
NFLX,1727913600000,704.26,708.81,700.0,706.8,2256449,
NFLX,1728000000000,713.32,721.01,708.82,719.7,2230139,
NFLX,1728259200000,714.755,715.88,696.43,701.92,3360520,
NFLX,1728345600000,703.88,725.06,703.5457,721.76,3187402,
NFLX,1728432000000,719.25,728.59,718.87,727.43,1981070,
NFLX,1728518400000,723.29,733.85,722.5,730.29,2767862,
NFLX,1728604800000,734.9,736.0,721.22,722.79,2299525,
NFLX,1728864000000,725.0,726.6196,711.3109,713.0,2797071,
NFLX,1728950400000,712.51,713.4,699.7806,705.98,2932752,
NFLX,1729036800000,703.43,705.59,697.82,702.0,2494276,
NFLX,1729123200000,704.35,704.4124,677.88,687.65,8926672,
NFLX,1729209600000,737.64,766.281,736.23,763.89,15974119,
NFLX,1729468800000,765.76,773.0,756.6,772.07,6057093,
NFLX,1729555200000,765.27,769.7,761.12,764.24,2987252,
NFLX,1729641600000,762.83,763.7899,744.26,749.29,3749007,
NFLX,1729728000000,751.97,755.82,746.25,754.55,2642962,
NFLX,1729814400000,756.17,768.5,753.53,754.68,2819473,
NFLX,1730073600000,758.68,758.68,747.88,749.12,2862405,
NFLX,1730160000000,751.13,763.88,748.01,759.44,3660433,
NFLX,1730246400000,758.08,759.79,752.2775,753.74,1722002,
NFLX,1730332800000,753.93,760.7899,752.23,756.03,3057709,
NFLX,1730419200000,753.48,763.7999,747.77,756.1,2996829,
NFLX,1730678400000,753.14,762.48,749.69,755.51,1902194,
NFLX,1730764800000,757.35,767.5299,756.27,763.91,2200645,
NFLX,1730851200000,771.5,781.49,757.38,780.21,3690817,
