symbol,timestamp,open,high,low,close,volume,vwap
UNH,1722470400000,577.2,587.5,567.1,572.77,3680778,
UNH,1722556800000,582.33,591.54,575.25,589.83,5094041,
UNH,1722816000000,582.12,586.82,566.7624,569.96,4587352,
UNH,1722902400000,568.21,577.52,562.53,568.35,3216525,
UNH,1722988800000,566.61,571.65,557.025,566.08,4320853,
UNH,1723075200000,564.37,572.45,564.37,566.24,2860848,
UNH,1723161600000,564.54,565.93,557.63,558.76,2976835,
UNH,1723420800000,562.32,569.0,561.05,565.29,2532389,
UNH,1723507200000,569.99,575.73,569.0,574.24,2369555,
UNH,1723593600000,575.24,581.115,573.2677,579.67,2344386,
UNH,1723680000000,579.67,583.34,573.51,579.61,2751927,
UNH,1723766400000,580.92,581.65,574.1,577.68,2728939,
UNH,1724025600000,578.08,583.3,577.07,578.78,1847941,
UNH,1724112000000,579.85,583.81,575.5,580.65,1677473,
UNH,1724198400000,581.51,583.39,577.43,578.07,2844546,
UNH,1724284800000,579.25,582.95,570.62,578.72,2282117,
UNH,1724371200000,581.0,585.205,578.45,584.51,2376416,
UNH,1724630400000,588.05,592.09,585.74,587.13,1800112,
UNH,1724716800000,589.47,592.34,583.78,587.35,1581952,
UNH,1724803200000,589.01,592.84,583.87,588.54,1657042,
UNH,1724889600000,590.68,592.61,584.37,591.57,1953372,
UNH,1724976000000,590.0,593.255,586.59,590.2,2944705,
UNH,1725321600000,592.52,600.6599,591.82,598.68,3175479,
UNH,1725408000000,600.0,607.94,597.88,604.18,2788868,
UNH,1725494400000,604.19,606.0,589.67,595.49,2144906,
UNH,1725580800000,595.87,600.61,592.26,596.88,2926369,
UNH,1725840000000,598.32,599.48,575.27,594.1,3411393,
UNH,1725926400000,595.21,604.7992,591.15,599.03,2863494,
UNH,1726012800000,589.14,591.4,578.97,589.75,3563783,
UNH,1726099200000,588.53,590.51,583.21,588.42,3395835,
UNH,1726185600000,591.08,597.68,587.23,594.32,2242003,
UNH,1726444800000,595.0,598.79,587.76,589.14,2548647,
UNH,1726531200000,586.01,586.715,576.39,577.96,3415975,
UNH,1726617600000,576.86,584.52,572.31,580.65,2988303,
UNH,1726704000000,583.72,584.83,574.58,577.07,2945679,
UNH,1726790400000,571.695,578.84,569.65,575.0,5398749,
UNH,1727049600000,576.49,579.435,572.0,573.41,2386142,
UNH,1727136000000,570.82,577.31,566.0,575.19,3188511,
UNH,1727222400000,577.87,581.11,573.08,576.31,2658894,
UNH,1727308800000,575.0,576.6,570.91,574.81,2751960,
UNH,1727395200000,577.68,586.71,576.59,581.85,2986238,
UNH,1727654400000,583.5,586.42,578.74,584.68,3009766,
UNH,1727740800000,585.0,588.7,580.765,583.3,2648628,
UNH,1727827200000,604.26,604.52,584.25,592.31,3667113,
UNH,1727913600000,590.61,593.23,584.365,592.75,2645877,
UNH,1728000000000,592.13,596.13,588.4399,591.2,2463201,
UNH,1728259200000,588.79,592.44,583.33,583.56,2591083,
UNH,1728345600000,588.06,589.21,579.56,581.58,2231446,
UNH,1728432000000,582.16,592.7999,580.6139,591.22,2207858,
UNH,1728518400000,595.18,598.95,592.76,597.7,2143284,
UNH,1728604800000,596.49,601.5225,596.2,598.05,1909733,
UNH,1728864000000,599.11,608.63,597.38,605.4,2447087,
UNH,1728950400000,552.02,569.7,543.0,556.29,11939357,
UNH,1729036800000,557.01,576.1799,555.12,571.34,5103928,
UNH,1729123200000,560.58,569.47,558.72,566.03,5588677,
UNH,1729209600000,566.85,570.95,563.0357,569.61,3687045,
UNH,1729468800000,569.64,579.275,568.7,571.47,3018013,
UNH,1729555200000,567.85,573.04,565.49,569.86,2594048,
UNH,1729641600000,572.13,574.14,560.0,564.64,2912085,
UNH,1729728000000,564.99,571.7,560.31,560.81,2590197,
UNH,1729814400000,566.16,571.5,563.61,564.56,2513728,
UNH,1730073600000,566.25,568.33,562.81,565.24,1826559,
UNH,1730160000000,562.82,567.68,560.655,562.13,2600448,
UNH,1730246400000,561.25,570.311,560.95,562.96,2323558,
UNH,1730332800000,560.88,568.45,560.88,564.5,2490014,
UNH,1730419200000,565.12,570.325,563.9,567.56,2548368,
UNH,1730678400000,566.74,568.59,555.415,557.77,2656777,
UNH,1730764800000,558.28,568.74,554.4,567.03,2608133,
UNH,1730851200000,603.895,605.5,590.8501,596.69,6591301,
UNH,1730937600000,598.69,607.6418,596.15,605.45,5254274,
UNH,1731024000000,609.0,619.8,605.2,615.81,3875838,
UNH,1731283200000,616.895,630.73,613.9225,625.25,3003242,
UNH,1731369600000,619.58,624.48,613.775,614.67,2809603,
UNH,1731456000000,613.0,613.005,603.06,605.87,3409793,
UNH,1731542400000,603.48,606.0,588.99,593.15,3079199,
UNH,1731628800000,591.92,598.93,589.95,592.23,3423919,
UNH,1731888000000,589.44,594.14,585.32,589.65,2577124,
UNH,1731974400000,582.72,586.835,576.77,577.0,3198346,
UNH,1732060800000,582.71,602.6436,581.55,600.5,3928765,
UNH,1732147200000,600.0,604.0,596.73,597.49,2722929,
