symbol,timestamp,open,high,low,close,volume,vwap
AMZN,1722470400000,189.285,190.6,181.87,184.07,70435635,
AMZN,1722556800000,166.75,168.77,160.55,167.9,141448365,
AMZN,1722816000000,154.21,162.96,151.61,161.02,83149437,
AMZN,1722902400000,161.71,165.08,158.5404,161.93,59950830,
AMZN,1722988800000,166.55,167.58,161.43,162.77,48408240,
AMZN,1723075200000,165.165,166.6899,162.55,165.8,44616206,
AMZN,1723161600000,166.4,168.55,165.85,166.94,36401049,
AMZN,1723420800000,168.14,168.55,166.1101,166.8,30072788,
AMZN,1723507200000,167.81,171.04,167.1,170.23,39237915,
AMZN,1723593600000,172.11,172.28,168.86,170.1,28843804,
AMZN,1723680000000,174.86,177.91,173.99,177.59,51698513,
AMZN,1723766400000,177.04,178.34,176.2601,177.06,31489175,
AMZN,1724025600000,177.64,178.3,176.16,178.22,31129807,
AMZN,1724112000000,177.92,179.01,177.4308,178.88,26255204,
AMZN,1724198400000,179.92,182.385,178.8937,180.11,35599120,
AMZN,1724284800000,181.38,181.47,175.68,176.13,32047482,
AMZN,1724371200000,177.34,178.9699,175.24,177.04,29150091,
AMZN,1724630400000,176.7,177.4682,174.3,175.5,22366236,
AMZN,1724716800000,174.15,174.89,172.25,173.12,29841979,
AMZN,1724803200000,173.69,173.69,168.92,170.8,29045025,
AMZN,1724889600000,173.22,174.29,170.81,172.12,26407815,
AMZN,1724976000000,172.78,178.9,172.6,178.5,43429355,
AMZN,1725321600000,177.55,178.26,175.26,176.25,37817511,
AMZN,1725408000000,174.48,175.98,172.54,173.33,29682478,
AMZN,1725494400000,175.0,179.875,174.995,177.89,40170526,
AMZN,1725580800000,177.24,178.38,171.16,171.39,41466537,
AMZN,1725840000000,174.53,175.85,173.51,175.4,29037362,
AMZN,1725926400000,177.49,180.5,176.79,179.55,36233796,
AMZN,1726012800000,180.095,184.99,175.73,184.52,42564698,
AMZN,1726099200000,184.8,187.41,183.54,187.0,33622483,
AMZN,1726185600000,187.0,188.5,185.91,186.49,26495351,
AMZN,1726444800000,185.29,185.81,183.36,184.89,26065485,
AMZN,1726531200000,186.85,189.45,186.14,186.88,26091682,
AMZN,1726617600000,186.45,188.8,185.06,186.43,34448130,
AMZN,1726704000000,190.04,190.99,188.47,189.87,39543168,
AMZN,1726790400000,190.23,191.84,187.41,191.6,100378553,
