symbol,timestamp,open,high,low,close,volume,vwap
JNJ,1722470400000,158.48,160.81,157.71,160.76,7213419,
JNJ,1722556800000,161.9,164.85,161.0,164.14,11280357,
JNJ,1722816000000,163.795,165.78,160.58,161.25,12032209,
JNJ,1722902400000,161.05,161.48,158.94,158.97,7607144,
JNJ,1722988800000,158.87,160.615,158.19,158.9,5993028,
JNJ,1723075200000,158.57,160.7,158.03,160.22,5094830,
JNJ,1723161600000,160.12,160.93,159.34,160.62,4579186,
JNJ,1723420800000,160.97,161.7,158.71,159.88,7605419,
JNJ,1723507200000,160.27,160.37,156.44,158.39,9711395,
JNJ,1723593600000,157.83,159.55,157.4,158.48,5141249,
JNJ,1723680000000,158.37,159.495,157.84,159.09,7237785,
JNJ,1723766400000,159.14,159.94,158.18,159.39,5012774,
JNJ,1724025600000,159.46,160.295,159.13,159.63,4408517,
JNJ,1724112000000,160.0,160.93,159.67,160.16,7275133,
JNJ,1724198400000,160.4,161.48,160.31,161.43,5019375,
JNJ,1724284800000,162.0,162.49,160.79,162.35,6552142,
JNJ,1724371200000,162.5,164.22,161.695,164.13,7093429,
JNJ,1724630400000,164.17,165.71,163.54,164.61,6870622,
JNJ,1724716800000,163.5,164.035,162.16,162.95,4388728,
JNJ,1724803200000,163.0,165.0,162.71,163.92,5187198,
JNJ,1724889600000,164.63,164.72,163.36,164.23,7390125,
JNJ,1724976000000,164.12,165.98,163.81,165.86,7971017,
JNJ,1725321600000,165.24,167.81,164.77,167.16,6956452,
JNJ,1725408000000,167.81,168.85,166.04,167.36,6568082,
JNJ,1725494400000,167.2,167.37,164.83,164.99,4600392,
JNJ,1725580800000,165.18,165.9399,164.12,164.38,6016884,
JNJ,1725840000000,164.84,167.405,164.47,166.61,7538233,
JNJ,1725926400000,167.5,168.46,166.745,167.38,6559734,
JNJ,1726012800000,166.79,166.79,164.09,164.82,5920165,
JNJ,1726099200000,164.2,165.1,162.7101,164.64,4541046,
JNJ,1726185600000,164.74,165.75,163.82,165.52,3693548,
JNJ,1726444800000,166.36,167.25,165.78,166.99,5187887,
JNJ,1726531200000,166.24,167.72,165.93,167.07,5066586,
JNJ,1726617600000,166.63,168.35,165.74,166.15,4722765,
JNJ,1726704000000,166.23,166.37,164.42,164.82,4956119,
JNJ,1726790400000,164.3,164.87,163.55,164.16,11838967,
JNJ,1727049600000,164.4,164.5,162.72,163.22,4671645,
JNJ,1727136000000,162.79,163.49,161.55,162.78,6041561,
JNJ,1727222400000,163.0,163.315,160.36,160.6,5420011,
JNJ,1727308800000,160.24,161.54,160.02,161.39,6122231,
JNJ,1727395200000,162.0,163.43,161.34,161.4,7553905,
JNJ,1727654400000,161.57,162.18,160.68,162.06,6010407,
JNJ,1727740800000,162.43,162.75,161.18,161.99,4408019,
JNJ,1727827200000,161.51,162.12,160.65,161.17,4684472,
JNJ,1727913600000,160.78,161.44,160.22,160.5,4791223,
JNJ,1728000000000,159.63,160.5,158.775,160.29,5331694,
JNJ,1728259200000,160.25,160.86,159.22,159.53,4265971,
JNJ,1728345600000,159.49,160.245,158.95,159.69,4766250,
JNJ,1728432000000,159.92,161.215,159.51,160.65,6047269,
JNJ,1728518400000,161.36,161.39,159.995,160.51,4793889,
JNJ,1728604800000,162.18,162.66,161.2,161.46,5253459,
JNJ,1728864000000,161.4,162.14,160.9,161.6,5963961,
JNJ,1728950400000,160.0,166.75,159.0,164.1,10547966,
JNJ,1729036800000,164.0,164.99,162.64,164.28,5982291,
JNJ,1729123200000,164.26,165.0,163.63,164.47,4798238,
JNJ,1729209600000,164.89,165.2896,163.93,165.12,5908012,
JNJ,1729468800000,165.1,165.25,162.31,162.83,6082736,
JNJ,1729555200000,162.32,163.73,161.9,163.45,5680612,
JNJ,1729641600000,162.82,166.0,162.42,165.86,7442026,
JNJ,1729728000000,165.0,165.51,163.34,163.67,5386525,
JNJ,1729814400000,163.68,163.92,160.61,160.88,6400449,
JNJ,1730073600000,161.13,161.97,161.0,161.6,4842653,
JNJ,1730160000000,161.46,162.17,160.06,160.09,5216879,
