symbol,timestamp,open,high,low,close,volume,vwap
TSLA,1722470400000,227.69,231.867,214.3328,216.86,83861898,
TSLA,1722556800000,214.88,216.13,205.78,207.67,82880120,
TSLA,1722816000000,185.22,203.8799,182.0,198.88,100308836,
TSLA,1722902400000,200.75,202.9,192.67,200.64,73783942,
TSLA,1722988800000,200.77,203.49,191.48,191.76,71159778,
TSLA,1723075200000,195.7,200.7,192.04,198.84,65033874,
TSLA,1723161600000,197.05,200.88,195.11,200.0,58648274,
TSLA,1723420800000,199.02,199.26,194.67,197.49,64044903,
TSLA,1723507200000,198.47,208.49,197.06,207.83,76247387,
TSLA,1723593600000,207.39,208.44,198.75,201.38,70250014,
TSLA,1723680000000,205.02,215.88,204.82,214.14,89848530,
TSLA,1723766400000,211.15,219.8,210.8,216.12,88765122,
TSLA,1724025600000,217.07,222.98,214.09,222.72,76435222,
TSLA,1724112000000,224.88,228.22,219.56,221.1,74001182,
TSLA,1724198400000,222.67,224.6594,218.86,223.27,70145964,
TSLA,1724284800000,223.82,224.8,210.32,210.66,79514482,
TSLA,1724371200000,214.455,221.48,214.21,220.32,81525207,
TSLA,1724630400000,218.75,219.09,211.01,213.21,59301187,
TSLA,1724716800000,213.25,215.66,206.94,209.21,62821390,
TSLA,1724803200000,209.72,211.84,202.59,205.75,64116350,
TSLA,1724889600000,209.8,214.89,205.97,206.28,62308818,
TSLA,1724976000000,208.63,214.5701,207.03,214.11,63370608,
TSLA,1725321600000,215.26,219.9043,209.64,210.6,76714222,
TSLA,1725408000000,210.59,222.22,210.57,219.41,80217329,
TSLA,1725494400000,223.49,235.0,222.25,230.17,119355013,
TSLA,1725580800000,232.6,233.6,210.51,210.73,112177004,
TSLA,1725840000000,216.2,219.87,213.67,216.27,67443518,
TSLA,1725926400000,220.07,226.4,218.6377,226.17,78891136,
TSLA,1726012800000,224.55,228.47,216.8003,228.13,83548633,
TSLA,1726099200000,224.66,231.45,223.83,229.81,72020042,
TSLA,1726185600000,228.0,232.67,226.32,230.29,59515114,
TSLA,1726444800000,229.3,229.96,223.53,226.78,54322995,
TSLA,1726531200000,229.45,234.57,226.5533,227.87,66761636,
TSLA,1726617600000,230.09,235.68,226.88,227.2,78010204,
TSLA,1726704000000,234.0,244.24,232.13,243.92,102694576,
TSLA,1726790400000,241.52,243.99,235.92,238.25,99879070,
TSLA,1727049600000,242.61,250.0,241.92,250.0,86927194,
TSLA,1727136000000,254.08,257.19,249.0501,254.27,88490999,
TSLA,1727222400000,252.54,257.05,252.28,257.02,65034318,
TSLA,1727308800000,260.6,261.75,251.53,254.22,67142193,
TSLA,1727395200000,257.375,260.6999,254.12,260.46,70988067,
TSLA,1727654400000,259.04,264.86,255.77,261.63,80873381,
TSLA,1727740800000,262.67,263.98,248.53,258.02,87397613,
TSLA,1727827200000,247.55,251.1585,241.5,249.02,93983930,
TSLA,1727913600000,244.48,249.79,237.81,240.66,80729240,
TSLA,1728000000000,246.69,250.96,244.58,250.08,86726285,
TSLA,1728259200000,249.0,249.83,240.7,240.83,68113270,
TSLA,1728345600000,243.56,246.21,240.56,244.5,56303160,
TSLA,1728432000000,243.82,247.43,239.51,241.05,66289529,
TSLA,1728518400000,241.81,242.7899,232.34,238.77,83087063,
TSLA,1728604800000,220.13,223.34,214.38,217.8,142628874,
TSLA,1728864000000,220.13,221.91,213.74,219.16,86291923,
TSLA,1728950400000,220.01,224.26,217.12,219.57,62988787,
TSLA,1729036800000,221.4,222.8199,218.93,221.33,49632824,
TSLA,1729123200000,221.59,222.08,217.9,220.89,50791784,
TSLA,1729209600000,220.71,222.28,219.23,220.7,49611867,
TSLA,1729468800000,218.9,220.48,215.726,218.85,47328988,
TSLA,1729555200000,217.31,218.22,215.26,217.97,43268741,
TSLA,1729641600000,217.125,218.72,212.11,213.65,80938892,
TSLA,1729728000000,244.68,262.1199,242.65,260.48,204491903,
TSLA,1729814400000,256.01,269.49,255.32,269.19,161611931,
TSLA,1730073600000,270.0,273.536,262.24,262.51,107653603,
TSLA,1730160000000,264.51,264.98,255.51,259.52,80521751,
TSLA,1730246400000,258.035,263.35,255.8201,257.55,53993576,
TSLA,1730332800000,257.99,259.75,249.25,249.85,66575292,
TSLA,1730419200000,252.043,254.0,246.63,248.98,57544757,
TSLA,1730678400000,244.56,248.9,238.88,242.84,68802354,
TSLA,1730764800000,247.34,255.2799,246.2101,251.44,69282505,
TSLA,1730851200000,284.67,289.59,275.62,288.53,165228710,
TSLA,1730937600000,288.89,299.75,285.52,296.91,117309232,
TSLA,1731024000000,299.14,328.71,297.66,321.22,204782763,
TSLA,1731283200000,346.3,358.64,336.0,350.0,210521625,
TSLA,1731369600000,342.74,345.84,323.31,328.49,155726016,
TSLA,1731456000000,335.85,344.5999,322.5,330.24,125405599,
TSLA,1731542400000,327.69,329.98,310.37,311.18,120726109,
TSLA,1731628800000,310.57,324.6799,309.22,320.72,114440286,
TSLA,1731888000000,340.73,348.5499,330.01,338.74,126547455,
TSLA,1731974400000,335.76,347.3799,332.75,346.0,88852452,
TSLA,1732060800000,345.0,346.5999,334.3,342.03,66340650,
TSLA,1732147200000,343.81,347.9899,335.28,339.64,58011719,
TSLA,1732233600000,341.085,361.53,337.7,352.56,89140722,
TSLA,1732492800000,360.14,361.93,338.2,338.59,95890899,
TSLA,1732579200000,341.0,346.96,335.66,338.23,62295857,
TSLA,1732665600000,341.8,342.55,326.59,332.89,57896439,
TSLA,1732838400000,336.08,345.45,334.65,345.16,37167621,
TSLA,1733097600000,352.38,360.0,351.1501,357.09,77986478,
TSLA,1733184000000,351.8,355.69,348.2,351.42,58267196,
TSLA,1733270400000,353.0,358.1,348.6,357.93,50810874,
TSLA,1733356800000,359.87,375.43,359.5,369.49,81403569,
TSLA,1733443200000,377.42,389.49,370.8,389.22,81455834,
TSLA,1733702400000,397.61,404.8,378.01,389.79,96359173,
TSLA,1733788800000,392.68,409.73,390.85,400.99,97563578,
TSLA,1733875200000,409.7,424.88,402.38,424.77,104287559,
TSLA,1733961600000,424.84,429.3,415.0,418.1,87752225,
TSLA,1734048000000,420.0,436.3,415.71,436.23,89000158,
TSLA,1734307200000,441.09,463.19,436.15,463.02,114083811,
TSLA,1734393600000,475.9,483.99,457.5101,479.86,131222978,
TSLA,1734480000000,466.495,488.5399,427.01,440.13,149340788,
TSLA,1734566400000,451.88,456.36,420.02,436.17,118566146,
TSLA,1734652800000,425.505,447.08,417.64,421.06,132216176,
TSLA,1734912000000,431.0,434.51,415.4112,430.6,72698055,
TSLA,1734998400000,435.9,462.78,435.14,462.28,59551750,
TSLA,1735171200000,465.16,465.3299,451.02,454.13,76651210,
TSLA,1735257600000,449.52,450.0,426.5,431.66,82666821,
TSLA,1735516800000,419.4,427.0,415.75,417.41,64941012,
TSLA,1735603200000,423.79,427.93,402.54,403.84,76825121,
TSLA,1735776000000,390.1,392.7299,373.04,379.28,109710749,
TSLA,1735862400000,381.48,411.8799,379.45,410.44,95423329,
TSLA,1736121600000,423.2,426.43,401.7,411.05,85516534,
TSLA,1736208000000,405.83,414.33,390.0,394.36,75699525,
TSLA,1736294400000,392.95,402.4999,387.4,394.94,73038805,
TSLA,1736467200000,391.4,399.28,377.29,394.74,62287333,
TSLA,1736726400000,383.21,403.79,380.07,403.31,67580494,
TSLA,1736812800000,414.34,422.64,394.54,396.36,84565022,
TSLA,1736899200000,409.9,429.8,405.661,428.22,81375460,
TSLA,1736985600000,423.49,424.0,409.13,413.82,68335151,
TSLA,1737072000000,421.5,439.74,419.75,426.5,94991429,
TSLA,1737417600000,432.64,433.2,406.31,424.07,87320894,
TSLA,1737504000000,416.81,428.0,414.59,415.11,60963342,
TSLA,1737590400000,416.06,420.73,408.95,412.38,50690592,
TSLA,1737676800000,414.45,418.88,405.78,406.58,56427149,
TSLA,1737936000000,394.8,406.69,389.0,397.15,58125510,
TSLA,1738022400000,396.91,400.59,386.5,398.09,48910676,
TSLA,1738108800000,395.21,398.5899,384.48,389.1,68033648,
TSLA,1738195200000,410.78,412.5,384.41,400.28,98092879,
TSLA,1738281600000,401.53,419.99,401.34,404.6,83568219,
TSLA,1738540800000,386.68,389.17,374.36,383.68,93732122,
TSLA,1738627200000,382.63,394.0,381.4,392.21,57072235,
TSLA,1738713600000,387.51,388.39,375.53,378.17,57614721,
TSLA,1738800000000,373.03,375.4,363.18,374.32,77918230,
TSLA,1738886400000,370.19,380.5459,360.34,361.62,70298258,
TSLA,1739145600000,356.21,362.7,350.51,350.73,77514903,
TSLA,1739232000000,345.8,349.37,325.1,328.5,118543400,
TSLA,1739318400000,329.94,346.4,329.12,336.51,105382729,
TSLA,1739404800000,345.0,358.69,342.85,355.94,89441519,
TSLA,1739491200000,360.62,362.0,347.5,355.84,68277279,
TSLA,1739836800000,355.01,359.1,350.02,354.11,51631702,
TSLA,1739923200000,354.0,367.34,353.67,360.56,67094374,
TSLA,1740009600000,361.51,362.3,348.0,354.4,45965354,
TSLA,1740096000000,353.44,354.98,334.42,337.8,74058648,
TSLA,1740355200000,338.14,342.3973,324.7,330.53,76052321,
TSLA,1740441600000,327.025,328.89,297.2512,302.8,134228777,
TSLA,1740528000000,303.715,309.0,288.04,290.8,100118276,
TSLA,1740614400000,291.16,297.23,280.88,281.95,101748197,
TSLA,1740700800000,279.5,293.88,273.6,292.98,115696968,
TSLA,1740960000000,300.34,303.94,277.3,284.65,115551414,
TSLA,1741046400000,270.93,284.35,261.8401,272.04,126706623,
TSLA,1741132800000,272.92,279.55,267.71,279.1,94042913,
TSLA,1741219200000,272.06,272.65,260.02,263.45,98451566,
TSLA,1741305600000,259.32,266.2499,250.73,262.67,102369640,
TSLA,1741564800000,252.54,253.37,220.0,222.15,185037825,
TSLA,1741651200000,225.305,237.0649,217.02,230.58,174896415,
TSLA,1741737600000,247.22,251.84,241.1,248.09,142215681,
TSLA,1741824000000,248.125,248.29,232.6,240.68,114813525,
TSLA,1741910400000,247.31,251.58,240.73,249.98,100242264,
TSLA,1742169600000,245.055,245.4,232.8,238.01,111900565,
TSLA,1742256000000,228.155,230.1,222.28,225.31,111477636,
TSLA,1742342400000,231.61,241.41,229.201,235.86,111993753,
TSLA,1742428800000,233.345,238.0,230.0501,236.26,99028270,
TSLA,1742515200000,234.985,249.52,234.55,248.71,132728684,
TSLA,1742774400000,258.075,278.64,256.33,278.39,169079865,
TSLA,1742860800000,283.6,288.2,271.28,288.14,150361538,
