symbol,timestamp,open,high,low,close,volume,vwap
META,1722470400000,521.0,527.1709,492.1,497.74,43083082,
META,1722556800000,489.0,501.145,476.15,488.14,24044658,
META,1722816000000,451.345,483.48,450.8,475.73,21396191,
META,1722902400000,479.0,502.56,478.65,494.09,20954959,
META,1722988800000,503.13,510.15,486.86,488.92,20105307,
META,1723075200000,497.5,509.96,494.72,509.63,16156843,
META,1723161600000,507.71,518.34,505.7,517.77,13696640,
META,1723420800000,516.86,518.02,509.1,515.95,9767422,
META,1723507200000,520.01,531.4999,518.15,528.54,13743839,
META,1723593600000,528.06,534.0,523.13,526.76,11444189,
META,1723680000000,531.79,539.77,526.7,537.33,13482141,
META,1723766400000,531.9,533.66,524.66,527.42,14776684,
META,1724025600000,526.87,531.66,522.76,529.28,9879713,
META,1724112000000,528.35,531.09,525.88,526.73,7944391,
META,1724198400000,527.15,539.4,526.935,535.16,13423292,
META,1724284800000,537.0,544.23,528.59,531.93,15708292,
META,1724371200000,536.92,539.87,525.06,528.0,11323936,
META,1724630400000,527.6,528.0,514.95,521.12,9584002,
META,1724716800000,518.98,524.01,515.31,519.1,6282720,
META,1724803200000,517.675,521.085,512.45,516.78,9106077,
META,1724889600000,519.05,527.2,515.6789,518.22,8317424,
META,1724976000000,521.35,523.54,515.2,521.31,9157541,
META,1725321600000,519.64,525.49,508.6176,511.76,12459113,
META,1725408000000,506.07,516.59,504.07,512.74,8255543,
META,1725494400000,511.72,521.6295,511.15,516.86,8640888,
META,1725580800000,521.88,524.5849,498.25,500.27,14744521,
META,1725840000000,506.16,511.33,502.08,504.79,11047828,
META,1725926400000,508.16,514.18,500.0278,504.79,9899022,
META,1726012800000,507.01,513.12,495.6,511.83,10782532,
META,1726099200000,517.05,526.71,515.22,525.6,11993342,
META,1726185600000,520.34,527.581,517.11,524.62,10321422,
META,1726444800000,524.54,534.1,517.4,533.28,9527646,
META,1726531200000,537.6,542.1,530.57,536.315,11690779,
META,1726617600000,537.065,544.2,533.9026,537.95,10323537,
META,1726704000000,550.0,562.07,546.52,559.1,15646951,
META,1726790400000,560.0,564.5,556.3001,561.35,22066817,
META,1727049600000,569.5,573.9799,562.41,564.41,12830669,
META,1727136000000,566.68,567.745,554.19,563.33,12992956,
META,1727222400000,564.05,576.88,563.72,568.31,16543350,
META,1727308800000,575.73,577.4,562.3501,567.84,14400787,
META,1727395200000,570.1,570.8399,564.51,567.36,9398367,
META,1727654400000,567.7,574.68,564.8,572.44,12807206,
META,1727740800000,577.98,583.04,570.1,576.47,15259274,
META,1727827200000,574.86,576.0,569.34,572.81,6524650,
META,1727913600000,570.15,583.36,568.73,582.77,11580980,
META,1728000000000,583.73,596.85,581.43,595.94,14199788,
META,1728259200000,598.22,602.95,584.04,584.78,12014198,
META,1728345600000,589.69,593.56,585.97,592.89,7857377,
META,1728432000000,593.99,594.39,581.61,590.51,9529707,
META,1728518400000,587.57,590.23,582.52,583.83,7740449,
META,1728604800000,584.83,591.21,582.71,589.95,8587051,
META,1728864000000,594.22,600.1,589.96,590.42,8251971,
META,1728950400000,590.16,590.61,580.143,586.27,9564236,
META,1729036800000,581.395,582.08,574.03,576.79,11268384,
META,1729123200000,583.33,584.97,575.2,576.93,8701158,
META,1729209600000,581.1,583.9675,575.25,576.47,7694274,
META,1729468800000,576.03,577.2399,569.11,575.16,8171879,
META,1729555200000,574.29,583.53,572.12,582.01,8544463,
META,1729641600000,579.97,585.0,562.5,563.69,14248419,
META,1729728000000,567.125,568.8799,561.52,567.78,7184651,
META,1729814400000,573.935,581.29,571.72,573.25,11337874,
META,1730073600000,582.0,583.7499,574.12,578.16,10925131,
META,1730160000000,580.145,593.67,575.398,593.28,13019092,
META,1730246400000,600.98,601.2,589.38,591.8,26864925,
META,1730332800000,585.0,589.9,563.01,567.58,26838395,
META,1730419200000,567.605,573.67,562.56,567.16,15303235,
META,1730678400000,564.1,568.69,557.89,560.68,12064601,
META,1730764800000,567.305,573.48,566.67,572.43,9775379,
META,1730851200000,562.75,573.0,555.1679,572.05,18305429,
META,1730937600000,576.89,594.7999,575.21,591.7,14653708,
META,1731024000000,591.54,593.1,584.52,589.34,9415699,
META,1731283200000,586.36,587.0,576.51,583.17,10209051,
META,1731369600000,588.545,599.66,580.38,584.82,16287724,
META,1731456000000,582.605,585.64,575.17,580.0,10757583,
META,1731542400000,577.0,580.76,573.01,577.16,11053743,
META,1731628800000,571.22,572.57,551.5,554.08,17712864,
META,1731888000000,557.04,559.9,550.09,554.4,14346715,
META,1731974400000,551.86,561.43,550.6,561.09,9522445,
META,1732060800000,562.93,566.3499,554.2001,565.52,9797339,
META,1732147200000,569.52,570.0,549.05,563.09,11154749,
META,1732233600000,563.55,563.8273,554.59,559.14,9164004,
META,1732492800000,562.1,572.5915,556.39,565.11,13599830,
META,1732579200000,566.0,577.5,565.2,573.54,10356550,
META,1732665600000,574.89,574.98,564.1001,569.2,7200228,
META,1732838400000,569.0,578.46,566.9,574.32,7130519,
